cisp,mes,ano,aisp,risp,armadilha_explosiva,armadilha_incendiaria,bomba_fabricacao_caseira,granada,material_belico_explosivo,material_explosivo,material_explosivo_caseiro,material_nao_identificado,total
42,8,2012,31,2,0,0,0,0,0,0,0,0,0
42,9,2012,31,2,0,0,0,0,0,0,0,0,0
42,10,2012,31,2,0,0,0,0,0,0,0,0,0
42,11,2012,31,2,0,0,0,1,0,0,0,0,1
42,12,2012,31,2,0,0,0,0,0,0,0,0,0
43,1,2012,27,2,0,0,0,0,0,0,0,0,0
43,2,2012,27,2,0,0,0,0,0,0,0,0,0
43,3,2012,27,2,0,0,0,0,0,0,0,0,0
43,4,2012,27,2,0,0,0,0,0,0,0,0,0
43,5,2012,27,2,0,0,0,0,0,0,0,0,0
43,6,2012,27,2,0,0,0,0,0,0,0,0,0
43,7,2012,27,2,0,0,0,0,0,0,0,0,0
43,8,2012,27,2,0,0,0,2,0,0,0,0,2
43,9,2012,27,2,0,0,0,0,0,0,0,0,0
43,10,2012,27,2,0,0,0,0,0,0,0,0,0
43,11,2012,27,2,0,0,0,0,0,0,0,0,0
43,12,2012,27,2,0,0,0,0,0,0,0,0,0
44,1,2012,3,1,0,0,1,0,0,0,0,0,1
44,2,2012,3,1,0,0,0,0,0,0,0,0,0
44,3,2012,3,1,0,0,0,0,0,0,0,0,0
44,4,2012,3,1,0,0,0,0,0,0,0,0,0
44,5,2012,3,1,0,0,1,1,0,0,0,0,2
44,6,2012,3,1,0,0,0,0,0,0,0,0,0
44,7,2012,3,1,0,0,0,0,0,0,0,0,0
44,8,2012,3,1,0,0,0,0,0,0,0,0,0
44,9,2012,3,1,0,0,0,0,0,0,0,0,0
44,10,2012,3,1,0,0,0,0,0,0,0,0,0
44,11,2012,3,1,0,0,0,0,0,0,0,0,0
44,12,2012,3,1,0,0,0,0,0,0,0,0,0
45,1,2012,16,1,0,0,0,0,0,0,0,0,0
45,2,2012,16,1,0,0,0,0,0,0,0,0,0
45,3,2012,16,1,0,0,0,0,0,0,0,0,0
45,4,2012,16,1,0,0,0,0,0,0,0,0,0
45,5,2012,16,1,0,0,0,0,0,0,0,0,0
45,6,2012,16,1,0,0,0,0,0,0,0,0,0
45,7,2012,16,1,0,0,0,0,0,0,0,0,0
45,8,2012,16,1,0,0,0,0,0,0,0,0,0
45,9,2012,16,1,0,0,0,0,0,0,0,0,0
45,10,2012,16,1,0,0,0,0,0,0,0,0,0
45,11,2012,16,1,0,0,0,0,0,0,0,0,0
45,12,2012,16,1,0,0,0,0,0,0,0,0,0
48,1,2012,24,3,0,0,0,0,0,0,0,0,0
48,2,2012,24,3,0,0,0,0,0,0,0,0,0
48,3,2012,24,3,0,0,0,0,0,0,0,0,0
48,4,2012,24,3,0,0,1,0,0,0,0,0,1
48,5,2012,24,3,0,0,0,0,0,0,0,0,0
48,6,2012,24,3,0,0,0,0,0,0,0,0,0
48,7,2012,24,3,0,0,0,0,0,0,0,0,0
48,8,2012,24,3,0,0,0,0,0,0,0,0,0
48,9,2012,24,3,0,0,0,0,0,0,0,0,0
48,10,2012,24,3,0,0,0,0,0,0,0,0,0
48,11,2012,24,3,0,0,0,0,0,0,0,0,0
48,12,2012,24,3,0,0,0,0,0,0,0,0,0
50,1,2012,24,3,0,0,2,0,0,0,0,0,2
50,2,2012,24,3,0,0,0,0,0,0,0,0,0
50,3,2012,24,3,0,0,0,1,0,0,0,0,1
50,4,2012,24,3,0,0,0,0,0,0,0,0,0
50,5,2012,24,3,0,0,0,0,0,0,0,0,0
50,6,2012,24,3,0,0,0,1,0,0,0,0,1
50,7,2012,24,3,0,0,0,1,0,0,0,0,1
50,8,2012,24,3,0,0,0,0,0,0,0,0,0
50,9,2012,24,3,0,0,0,0,0,0,0,0,0
50,10,2012,24,3,0,0,0,0,0,0,0,0,0
50,11,2012,24,3,0,0,0,0,0,0,0,0,0
50,12,2012,24,3,0,0,0,0,0,0,0,0,0
51,1,2012,24,3,0,0,0,0,0,0,0,0,0
51,2,2012,24,3,0,0,0,0,0,0,0,0,0
51,3,2012,24,3,0,0,0,0,0,0,0,0,0
51,4,2012,24,3,0,0,0,0,0,0,0,0,0
51,5,2012,24,3,0,0,0,0,0,0,0,0,0
51,6,2012,24,3,0,0,0,0,0,0,0,0,0
51,7,2012,24,3,0,0,0,0,0,0,0,0,0
51,8,2012,24,3,0,0,0,0,0,0,0,0,0
51,9,2012,24,3,0,0,0,0,0,0,0,0,0
51,10,2012,24,3,0,0,0,0,0,0,0,0,0
51,11,2012,24,3,0,0,0,0,0,0,0,0,0
51,12,2012,24,3,0,0,0,0,0,0,0,0,0
52,1,2012,20,3,0,0,0,0,0,0,0,0,0
52,2,2012,20,3,0,0,0,0,0,0,0,0,0
52,3,2012,20,3,0,0,0,0,0,0,0,0,0
52,4,2012,20,3,0,0,0,0,0,0,0,0,0
52,5,2012,20,3,0,0,0,0,0,0,0,0,0
52,6,2012,20,3,0,0,0,0,0,0,0,0,0
52,7,2012,20,3,0,0,0,2,0,0,0,0,2
52,8,2012,20,3,0,0,0,0,0,0,0,0,0
52,9,2012,20,3,0,0,0,0,0,0,0,0,0
52,10,2012,20,3,0,0,0,0,0,0,0,0,0
52,11,2012,20,3,0,0,0,0,0,0,0,0,0
52,12,2012,20,3,0,0,0,0,0,0,0,0,0
53,1,2012,20,3,0,0,0,1,0,0,0,0,1
53,2,2012,20,3,0,0,0,0,0,0,0,0,0
53,3,2012,20,3,0,0,0,1,0,0,0,0,1
53,4,2012,20,3,0,0,0,0,0,0,0,0,0
53,5,2012,20,3,0,0,0,0,0,0,0,0,0
53,6,2012,20,3,0,0,0,0,0,0,0,0,0
53,7,2012,20,3,0,0,0,0,0,0,0,0,0
53,8,2012,20,3,0,0,0,0,0,0,0,0,0
53,9,2012,20,3,0,0,0,0,0,0,0,0,0
53,10,2012,20,3,0,0,0,0,0,0,0,0,0
53,11,2012,20,3,0,0,0,0,0,0,0,0,0
53,12,2012,20,3,0,0,0,0,0,0,0,0,0
54,1,2012,39,3,0,0,0,0,0,0,0,0,0
54,2,2012,39,3,0,0,0,0,0,0,0,0,0
54,3,2012,39,3,0,0,0,1,0,0,0,0,1
54,4,2012,39,3,0,0,0,0,0,0,0,0,0
54,5,2012,39,3,0,0,0,7,0,0,0,0,7
54,6,2012,39,3,0,0,0,1,0,0,0,0,1
54,7,2012,39,3,0,0,0,0,0,0,0,0,0
54,8,2012,39,3,0,0,0,2,0,0,0,0,2
54,9,2012,39,3,0,0,0,0,0,0,0,0,0
54,10,2012,39,3,0,0,0,1,0,0,0,0,1
54,11,2012,39,3,0,0,0,1,0,0,0,0,1
54,12,2012,39,3,0,0,1,1,0,0,0,0,2
55,1,2012,24,3,0,0,0,0,0,0,0,0,0
55,2,2012,24,3,0,0,0,0,0,0,0,0,0
55,3,2012,24,3,0,0,0,0,0,0,0,0,0
55,4,2012,24,3,0,0,0,0,0,0,0,0,0
55,5,2012,24,3,0,0,0,0,0,0,0,0,0
55,6,2012,24,3,0,0,0,0,0,0,0,0,0
55,7,2012,24,3,0,0,0,0,0,0,0,0,0
55,8,2012,24,3,0,0,0,0,0,0,0,0,0
55,9,2012,24,3,0,0,0,0,0,0,0,0,0
55,10,2012,24,3,0,0,0,0,0,0,0,0,0
55,11,2012,24,3,0,0,0,0,0,0,0,0,0
55,12,2012,24,3,0,0,0,0,0,0,0,0,0
56,1,2012,20,3,0,0,0,0,0,0,0,0,0
56,2,2012,20,3,0,0,0,0,0,0,0,0,0
56,3,2012,20,3,0,0,0,0,0,0,0,0,0
56,4,2012,20,3,0,0,0,0,0,0,0,0,0
56,5,2012,20,3,0,0,0,0,0,0,0,0,0
56,6,2012,20,3,0,0,0,0,0,0,0,0,0
56,7,2012,20,3,0,0,0,0,0,0,0,0,0
56,8,2012,20,3,0,0,2,0,0,0,0,0,2
56,9,2012,20,3,0,0,0,0,0,0,0,0,0
56,10,2012,20,3,0,0,1,1,0,0,0,0,2
56,11,2012,20,3,0,0,0,1,0,0,0,0,1
56,12,2012,20,3,0,0,0,2,0,0,0,0,2
57,1,2012,20,3,0,0,0,0,0,0,0,0,0
57,2,2012,20,3,0,0,0,0,0,0,0,0,0
57,3,2012,20,3,0,0,1,0,0,0,0,0,1
57,4,2012,20,3,0,0,0,1,0,0,0,0,1
57,5,2012,20,3,0,0,0,0,0,0,0,0,0
57,6,2012,20,3,0,0,0,1,0,0,0,0,1
57,7,2012,20,3,0,0,0,0,0,0,0,0,0
57,8,2012,20,3,0,0,0,0,0,0,0,0,0
57,9,2012,20,3,0,0,0,0,0,0,0,0,0
57,10,2012,20,3,0,0,0,0,0,0,0,0,0
57,11,2012,20,3,0,0,0,0,0,0,0,0,0
57,12,2012,20,3,0,0,0,0,0,0,0,0,0
58,1,2012,20,3,0,0,0,0,0,0,0,0,0
58,2,2012,20,3,0,0,0,0,0,0,0,0,0
58,3,2012,20,3,0,0,0,0,0,0,0,0,0
58,4,2012,20,3,0,0,0,0,0,0,0,0,0
58,5,2012,20,3,0,0,0,0,0,0,0,0,0
58,6,2012,20,3,0,0,0,0,0,0,0,0,0
58,7,2012,20,3,0,0,0,0,0,0,0,0,0
58,8,2012,20,3,0,0,0,0,0,0,0,0,0
58,9,2012,20,3,0,0,0,0,0,0,0,0,0
58,10,2012,20,3,0,0,0,1,0,0,0,0,1
58,11,2012,20,3,0,0,3,0,0,0,0,0,3
58,12,2012,20,3,0,0,0,0,0,0,0,0,0
59,1,2012,15,3,0,0,0,5,0,0,0,0,5
59,2,2012,15,3,0,0,0,0,0,0,0,0,0
59,3,2012,15,3,0,0,0,2,0,0,0,0,2
59,4,2012,15,3,0,0,1,2,0,0,0,0,3
59,5,2012,15,3,0,0,0,2,0,0,0,0,2
59,6,2012,15,3,0,0,1,1,0,0,0,0,2
59,7,2012,15,3,0,0,0,1,0,0,0,0,1
59,8,2012,15,3,0,0,0,0,0,0,0,0,0
59,9,2012,15,3,0,0,1,0,0,0,0,0,1
59,10,2012,15,3,0,0,0,0,0,0,0,0,0
59,11,2012,15,3,0,0,0,0,0,0,0,0,0
59,12,2012,15,3,0,0,0,1,0,0,0,0,1
60,1,2012,15,3,0,0,0,0,0,0,0,0,0
60,2,2012,15,3,0,0,0,0,0,0,0,0,0
60,3,2012,15,3,0,0,0,0,0,0,0,0,0
60,4,2012,15,3,0,0,0,0,0,0,0,0,0
60,5,2012,15,3,0,0,0,1,0,0,0,0,1
60,6,2012,15,3,0,0,0,0,0,0,0,0,0
60,7,2012,15,3,0,0,0,2,0,0,0,0,2
60,8,2012,15,3,0,0,0,0,0,0,0,0,0
60,9,2012,15,3,0,0,0,0,0,1,0,0,1
60,10,2012,15,3,0,0,0,0,0,0,0,0,0
60,11,2012,15,3,0,0,0,0,0,0,0,0,0
60,12,2012,15,3,0,0,0,0,0,0,0,0,0
61,1,2012,15,3,0,0,0,0,0,0,0,0,0
61,2,2012,15,3,0,0,0,0,0,0,0,0,0
61,3,2012,15,3,0,0,0,0,0,0,0,0,0
61,4,2012,15,3,0,0,0,0,0,0,0,0,0
61,5,2012,15,3,0,0,0,0,0,0,0,0,0
61,6,2012,15,3,0,0,0,0,0,0,0,0,0
61,7,2012,15,3,0,0,0,0,0,0,0,0,0
61,8,2012,15,3,0,0,0,0,0,0,0,0,0
61,9,2012,15,3,0,0,0,0,0,0,0,0,0
61,10,2012,15,3,0,0,0,0,0,0,0,0,0
61,11,2012,15,3,0,0,0,0,0,0,0,0,0
61,12,2012,15,3,0,0,0,0,0,0,0,0,0
62,1,2012,15,3,0,0,0,0,0,0,0,0,0
62,2,2012,15,3,0,0,0,2,0,0,0,0,2
62,3,2012,15,3,0,0,0,2,0,0,0,0,2
62,4,2012,15,3,0,0,0,0,0,0,0,0,0
62,5,2012,15,3,0,0,0,0,0,0,0,0,0
62,6,2012,15,3,0,0,0,0,0,0,0,0,0
62,7,2012,15,3,0,0,0,0,0,0,0,0,0
62,8,2012,15,3,0,0,0,0,0,0,0,0,0
62,9,2012,15,3,0,0,0,1,0,0,0,0,1
62,10,2012,15,3,0,0,0,0,0,0,0,0,0
62,11,2012,15,3,0,0,0,0,0,0,0,0,0
62,12,2012,15,3,0,0,0,0,0,0,0,0,0
63,1,2012,24,3,0,0,0,0,0,0,0,0,0
63,2,2012,24,3,0,0,0,0,0,0,0,0,0
63,3,2012,24,3,0,0,0,0,0,0,0,0,0
63,4,2012,24,3,0,0,2,0,0,0,0,0,2
63,5,2012,24,3,0,0,0,0,0,0,0,0,0
63,6,2012,24,3,0,0,0,0,0,0,0,0,0
63,7,2012,24,3,0,0,0,0,0,0,0,0,0
63,8,2012,24,3,0,0,0,0,0,0,0,0,0
63,9,2012,24,3,0,0,0,0,0,0,0,0,0
63,10,2012,24,3,0,0,0,0,0,0,0,0,0
63,11,2012,24,3,0,0,0,0,0,0,0,0,0
63,12,2012,24,3,0,0,0,0,0,0,0,0,0
64,1,2012,21,3,0,0,0,0,0,0,0,0,0
64,2,2012,21,3,0,0,1,1,0,0,0,0,2
64,3,2012,21,3,0,0,0,1,0,0,0,0,1
64,4,2012,21,3,0,0,0,0,0,0,0,0,0
64,5,2012,21,3,0,0,0,0,0,0,0,0,0
64,6,2012,21,3,0,0,0,2,0,0,0,0,2
64,7,2012,21,3,0,0,0,0,0,0,0,0,0
64,8,2012,21,3,0,0,0,0,0,0,0,0,0
64,9,2012,21,3,0,0,0,0,0,0,0,0,0
64,10,2012,21,3,0,0,0,0,0,0,0,0,0
64,11,2012,21,3,0,0,0,0,0,0,0,0,0
64,12,2012,21,3,0,0,0,0,0,0,0,0,0
65,1,2012,34,3,0,0,0,0,0,0,0,0,0
65,2,2012,34,3,0,0,0,0,0,0,0,0,0
65,3,2012,34,3,0,0,0,0,0,0,0,0,0
65,4,2012,34,3,0,0,0,0,0,0,0,0,0
65,5,2012,34,3,0,0,0,0,0,0,0,0,0
65,6,2012,34,3,0,0,0,0,0,0,0,0,0
65,7,2012,34,3,0,0,0,0,0,0,0,0,0
65,8,2012,34,3,0,0,0,0,0,0,0,0,0
65,9,2012,34,3,0,0,0,0,0,0,0,0,0
65,10,2012,34,3,0,0,0,0,0,0,0,0,0
65,11,2012,34,3,0,0,0,1,0,0,0,0,1
65,12,2012,34,3,0,0,0,0,0,0,0,0,0
66,1,2012,34,3,0,0,0,0,0,0,0,0,0
66,2,2012,34,3,0,0,0,1,0,0,0,0,1
66,3,2012,34,3,0,0,0,0,0,0,0,0,0
66,4,2012,34,3,0,0,0,0,0,0,0,0,0
66,5,2012,34,3,0,0,0,0,0,0,0,0,0
66,6,2012,34,3,0,0,0,0,0,0,0,0,0
66,7,2012,34,3,0,0,0,0,0,0,0,0,0
66,8,2012,34,3,0,0,0,0,0,0,0,0,0
66,9,2012,34,3,0,0,0,0,0,0,0,0,0
66,10,2012,34,3,0,0,0,5,0,0,0,0,5
66,11,2012,34,3,0,0,0,0,0,0,0,0,0
66,12,2012,34,3,0,0,0,0,0,0,0,0,0
67,1,2012,34,3,0,0,0,0,0,0,0,0,0
67,2,2012,34,3,0,0,0,0,0,0,0,0,0
67,3,2012,34,3,0,0,0,0,0,0,0,0,0
67,4,2012,34,3,0,0,0,0,0,0,0,0,0
67,5,2012,34,3,0,0,0,0,0,0,0,0,0
67,6,2012,34,3,0,0,0,0,0,0,0,0,0
67,7,2012,34,3,0,0,0,0,0,0,0,0,0
67,8,2012,34,3,0,0,0,0,0,0,0,0,0
67,9,2012,34,3,0,0,0,0,0,0,0,0,0
67,10,2012,34,3,0,0,0,0,0,0,0,0,0
67,11,2012,34,3,0,0,0,0,0,0,0,0,0
67,12,2012,34,3,0,0,0,0,0,0,0,0,0
70,1,2012,35,4,0,0,0,0,0,0,0,0,0
70,2,2012,35,4,0,0,0,0,0,0,0,0,0
70,3,2012,35,4,0,0,0,0,0,0,0,0,0
70,4,2012,35,4,0,0,0,0,0,0,0,0,0
70,5,2012,35,4,0,0,0,0,0,0,0,0,0
70,6,2012,35,4,0,0,0,0,0,0,0,0,0
70,7,2012,35,4,0,0,0,0,0,0,0,0,0
70,8,2012,35,4,0,0,0,0,0,0,0,0,0
70,9,2012,35,4,0,0,0,0,0,0,0,0,0
70,10,2012,35,4,0,0,0,0,0,0,0,0,0
70,11,2012,35,4,0,0,0,0,0,0,0,0,0
70,12,2012,35,4,0,0,0,0,0,0,0,0,0
71,1,2012,35,4,0,0,0,0,0,0,0,0,0
71,2,2012,35,4,0,0,0,1,0,0,0,0,1
71,3,2012,35,4,0,0,0,0,0,0,0,0,0
71,4,2012,35,4,0,0,0,0,0,0,0,0,0
71,5,2012,35,4,0,0,0,0,0,0,0,0,0
71,6,2012,35,4,0,0,1,0,0,0,0,0,1
71,7,2012,35,4,0,0,0,0,0,0,0,0,0
71,8,2012,35,4,0,0,0,0,0,0,0,0,0
71,9,2012,35,4,0,0,0,0,0,0,0,0,0
71,10,2012,35,4,0,0,0,0,0,0,0,0,0
71,11,2012,35,4,0,0,0,0,0,0,0,0,0
71,12,2012,35,4,0,0,0,0,0,0,0,0,0
72,1,2012,7,4,0,0,0,0,0,0,0,0,0
72,2,2012,7,4,0,0,0,0,0,0,0,0,0
72,3,2012,7,4,0,0,0,1,0,0,0,0,1
72,4,2012,7,4,0,0,0,0,0,0,0,0,0
72,5,2012,7,4,0,0,0,0,0,0,0,0,0
72,6,2012,7,4,0,0,0,1,0,0,0,0,1
72,7,2012,7,4,0,0,0,0,0,0,0,0,0
72,8,2012,7,4,0,0,0,1,0,0,0,0,1
72,9,2012,7,4,0,0,0,0,0,0,0,0,0
72,10,2012,7,4,0,0,0,0,0,0,0,0,0
72,11,2012,7,4,0,0,0,0,0,0,0,0,0
72,12,2012,7,4,0,0,0,0,0,0,0,0,0
73,1,2012,7,4,0,0,0,3,0,1,0,0,4
73,2,2012,7,4,0,0,0,0,0,0,0,0,0
73,3,2012,7,4,0,0,0,0,0,0,0,0,0
73,4,2012,7,4,0,0,0,0,0,0,0,0,0
73,5,2012,7,4,0,0,0,0,0,0,0,0,0
73,6,2012,7,4,0,0,1,0,0,0,0,0,1
73,7,2012,7,4,0,0,0,0,0,0,0,0,0
73,8,2012,7,4,0,0,0,0,0,0,0,0,0
73,9,2012,7,4,0,0,0,0,0,0,0,0,0
73,10,2012,7,4,0,0,0,0,0,0,0,0,0
73,11,2012,7,4,0,0,0,0,0,0,0,0,0
73,12,2012,7,4,0,0,0,1,0,0,0,0,1
74,1,2012,7,4,0,0,0,0,0,0,0,0,0
74,2,2012,7,4,0,0,0,1,0,0,0,0,1
74,3,2012,7,4,0,0,0,0,0,0,0,0,0
74,4,2012,7,4,0,0,0,3,0,0,0,0,3
74,5,2012,7,4,0,0,0,0,0,0,0,0,0
74,6,2012,7,4,0,0,0,1,0,0,0,0,1
74,7,2012,7,4,0,0,0,0,0,0,0,0,0
74,8,2012,7,4,0,0,0,2,0,0,0,0,2
74,9,2012,7,4,0,0,0,0,0,0,0,0,0
74,10,2012,7,4,0,0,0,0,0,0,0,0,0
74,11,2012,7,4,0,0,0,0,0,0,0,0,0
74,12,2012,7,4,0,0,0,0,0,0,0,0,0
75,1,2012,7,4,0,0,6,0,0,0,0,0,6
75,2,2012,7,4,0,0,0,0,0,0,0,0,0
75,3,2012,7,4,0,0,0,0,0,0,0,0,0
75,4,2012,7,4,0,0,0,0,0,0,0,0,0
75,5,2012,7,4,0,0,0,0,0,0,0,0,0
75,6,2012,7,4,0,0,0,0,0,0,0,0,0
75,7,2012,7,4,0,0,0,3,0,0,0,0,3
75,8,2012,7,4,0,0,0,1,0,0,0,0,1
75,9,2012,7,4,0,0,0,0,0,0,0,0,0
75,10,2012,7,4,0,0,0,0,0,0,0,0,0
75,11,2012,7,4,0,0,0,0,0,0,0,0,0
75,12,2012,7,4,0,0,0,0,0,0,0,0,0
76,1,2012,12,4,0,0,0,0,0,0,0,0,0
76,2,2012,12,4,0,0,0,0,0,0,0,0,0
76,3,2012,12,4,0,0,11,0,0,0,0,0,11
76,4,2012,12,4,0,0,0,0,0,0,0,0,0
76,5,2012,12,4,0,0,0,0,0,0,0,0,0
76,6,2012,12,4,0,0,0,0,0,0,0,0,0
76,7,2012,12,4,0,0,0,0,0,0,0,0,0
76,8,2012,12,4,0,0,2,0,0,0,0,0,2
76,9,2012,12,4,0,0,0,2,0,0,0,0,2
76,10,2012,12,4,0,0,0,2,0,0,0,0,2
76,11,2012,12,4,0,0,0,0,0,0,0,0,0
76,12,2012,12,4,0,0,0,0,0,0,0,0,0
77,1,2012,12,4,0,0,4,0,0,0,0,0,4
77,2,2012,12,4,0,0,0,0,0,0,0,0,0
77,3,2012,12,4,0,0,0,0,0,0,0,0,0
77,4,2012,12,4,0,0,0,0,0,0,0,0,0
77,5,2012,12,4,0,0,0,0,0,0,0,0,0
77,6,2012,12,4,0,0,0,0,0,0,0,0,0
77,7,2012,12,4,0,0,0,0,0,0,0,0,0
77,8,2012,12,4,0,0,0,0,0,0,0,0,0
77,9,2012,12,4,0,0,0,0,0,0,0,0,0
77,10,2012,12,4,0,0,0,0,0,0,0,0,0
77,11,2012,12,4,0,0,0,0,0,0,0,0,0
77,12,2012,12,4,0,0,0,0,0,0,0,0,0
78,1,2012,12,4,0,0,0,2,0,0,0,0,2
78,2,2012,12,4,0,0,0,0,0,0,0,0,0
78,3,2012,12,4,0,0,0,2,0,0,0,0,2
78,4,2012,12,4,0,0,0,0,0,0,0,0,0
78,5,2012,12,4,0,0,0,0,0,0,0,0,0
78,6,2012,12,4,0,0,0,2,0,0,0,0,2
78,7,2012,12,4,0,0,0,0,0,0,0,0,0
78,8,2012,12,4,0,0,0,0,0,0,0,0,0
78,9,2012,12,4,0,0,0,0,0,0,0,0,0
78,10,2012,12,4,0,0,0,1,0,0,0,0,1
78,11,2012,12,4,0,0,0,1,0,0,0,0,1
78,12,2012,12,4,0,0,0,0,0,0,0,0,0
79,1,2012,12,4,0,0,1,0,0,0,0,0,1
79,2,2012,12,4,0,0,0,0,0,0,0,0,0
79,3,2012,12,4,0,0,0,0,0,0,0,0,0
79,4,2012,12,4,0,0,0,2,0,0,0,0,2
79,5,2012,12,4,0,0,0,2,0,0,0,0,2
79,6,2012,12,4,0,0,0,0,0,0,0,0,0
79,7,2012,12,4,0,0,0,0,0,0,0,0,0
79,8,2012,12,4,0,0,4,0,0,0,0,0,4
79,9,2012,12,4,0,0,0,0,0,0,0,0,0
79,10,2012,12,4,0,0,0,0,0,0,0,0,0
79,11,2012,12,4,0,0,0,0,0,0,0,0,0
79,12,2012,12,4,0,0,0,0,0,0,0,0,0
81,1,2012,12,4,0,0,0,0,0,0,0,0,0
81,2,2012,12,4,0,0,0,0,0,0,0,0,0
81,3,2012,12,4,0,0,0,2,0,0,0,0,2
81,4,2012,12,4,0,0,2,0,0,0,0,0,2
81,5,2012,12,4,0,0,0,0,0,0,0,0,0
81,6,2012,12,4,0,0,0,0,0,0,0,0,0
81,7,2012,12,4,0,0,0,0,0,0,0,0,0
81,8,2012,12,4,0,0,0,0,0,0,0,0,0
81,9,2012,12,4,0,0,0,0,0,0,0,0,0
81,10,2012,12,4,0,0,0,0,0,0,0,0,0
81,11,2012,12,4,0,0,0,0,0,0,0,0,0
81,12,2012,12,4,0,0,0,1,0,0,0,0,1
82,1,2012,12,4,0,0,0,0,0,0,0,0,0
82,2,2012,12,4,0,0,0,0,0,0,0,0,0
82,3,2012,12,4,0,0,0,0,0,0,0,0,0
82,4,2012,12,4,0,0,0,0,0,0,0,0,0
82,5,2012,12,4,0,0,0,0,0,0,0,0,0
82,6,2012,12,4,0,0,0,0,0,0,0,0,0
82,7,2012,12,4,0,0,0,1,0,0,0,0,1
82,8,2012,12,4,0,0,0,1,0,0,0,0,1
82,9,2012,12,4,0,0,0,0,0,0,0,0,0
82,10,2012,12,4,0,0,0,0,0,0,0,0,0
82,11,2012,12,4,0,0,0,0,0,0,0,0,0
82,12,2012,12,4,0,0,0,0,0,0,0,0,0
88,1,2012,10,5,0,0,0,0,0,0,0,0,0
88,2,2012,10,5,0,0,0,0,0,0,0,0,0
88,3,2012,10,5,0,0,0,0,0,0,0,0,0
88,4,2012,10,5,0,0,0,0,0,0,0,0,0
88,5,2012,10,5,0,0,0,0,0,0,0,0,0
88,6,2012,10,5,0,0,0,0,0,0,0,0,0
88,7,2012,10,5,0,0,0,0,0,0,0,0,0
88,8,2012,10,5,0,0,0,0,0,0,0,0,0
88,9,2012,10,5,0,0,0,0,0,0,0,0,0
88,10,2012,10,5,0,0,0,0,0,0,0,0,0
88,11,2012,10,5,0,0,0,0,0,0,0,0,0
88,12,2012,10,5,0,0,0,0,0,0,0,0,0
89,1,2012,37,5,0,0,0,0,0,0,0,0,0
89,2,2012,37,5,0,0,0,0,0,0,0,0,0
89,3,2012,37,5,0,0,2,0,0,0,0,0,2
89,4,2012,37,5,0,0,0,0,0,0,0,0,0
89,5,2012,37,5,0,0,0,0,0,0,0,0,0
89,6,2012,37,5,0,0,0,0,0,0,0,0,0
89,7,2012,37,5,0,0,0,0,0,0,0,0,0
89,8,2012,37,5,0,0,0,0,0,0,0,0,0
89,9,2012,37,5,0,0,0,0,0,0,0,0,0
89,10,2012,37,5,0,0,0,0,0,0,0,0,0
89,11,2012,37,5,0,0,0,0,0,0,0,0,0
89,12,2012,37,5,0,0,0,0,0,0,0,0,0
90,1,2012,28,5,0,0,0,0,0,0,0,0,0
90,2,2012,28,5,0,0,0,0,0,0,0,0,0
90,3,2012,28,5,0,0,0,0,0,0,0,0,0
90,4,2012,28,5,0,0,0,0,0,0,0,0,0
90,5,2012,28,5,0,0,0,0,0,0,0,0,0
90,6,2012,28,5,0,0,0,0,0,0,0,0,0
90,7,2012,28,5,0,0,0,0,0,0,0,0,0
90,8,2012,28,5,0,0,0,0,0,0,0,0,0
90,9,2012,28,5,0,0,0,0,0,0,0,0,0
90,10,2012,28,5,0,0,0,0,0,0,0,0,0
90,11,2012,28,5,0,0,0,0,0,0,0,0,0
90,12,2012,28,5,0,0,0,0,0,0,0,0,0
91,1,2012,10,5,0,0,2,0,0,0,0,0,2
91,2,2012,10,5,0,0,0,0,0,0,0,0,0
91,3,2012,10,5,0,0,0,0,0,0,0,0,0
91,4,2012,10,5,0,0,0,0,0,0,0,0,0
91,5,2012,10,5,0,0,0,0,0,0,0,0,0
91,6,2012,10,5,0,0,0,0,0,0,0,0,0
91,7,2012,10,5,0,0,0,0,0,0,0,0,0
91,8,2012,10,5,0,0,0,0,0,0,0,0,0
91,9,2012,10,5,0,0,0,0,0,0,0,0,0
91,10,2012,10,5,0,0,0,0,0,0,0,0,0
91,11,2012,10,5,0,0,0,0,0,0,0,0,0
91,12,2012,10,5,0,0,0,0,0,0,0,0,0
92,1,2012,10,5,0,0,0,0,0,0,0,0,0
92,2,2012,10,5,0,0,0,0,0,0,0,0,0
92,3,2012,10,5,0,0,0,0,0,0,0,0,0
92,4,2012,10,5,0,0,0,0,0,0,0,0,0
92,5,2012,10,5,0,0,0,0,0,0,0,0,0
92,6,2012,10,5,0,0,0,0,0,0,0,0,0
92,7,2012,10,5,0,0,0,0,0,0,0,0,0
92,8,2012,10,5,0,0,0,0,0,0,0,0,0
92,9,2012,10,5,0,0,0,0,0,0,0,0,0
92,10,2012,10,5,0,0,0,0,0,0,0,0,0
92,11,2012,10,5,0,0,0,0,0,0,0,0,0
92,12,2012,10,5,0,0,0,0,0,0,0,0,0
93,1,2012,28,5,0,0,0,0,0,0,0,0,0
93,2,2012,28,5,0,0,0,0,0,0,0,0,0
93,3,2012,28,5,0,0,0,0,0,0,0,0,0
93,4,2012,28,5,0,0,0,0,0,0,0,0,0
93,5,2012,28,5,0,0,0,0,0,0,0,0,0
93,6,2012,28,5,0,0,0,0,0,0,0,0,0
