cisp,mes,ano,aisp,risp,airsoft,arma_fabricacao_caseira,carabina,espingarda,fuzil,garrucha,garruchao,metralhadora,outros,paintball,pistola,revolver,submetralhadora,total
81,11,2018,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,12,2018,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,2018,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
82,2,2018,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,2018,12,4,0,0,1,0,0,0,0,0,0,0,2,0,0,3
82,4,2018,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,5,2018,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
82,6,2018,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
82,7,2018,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,8,2018,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
82,9,2018,12,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2
82,10,2018,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
82,11,2018,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,12,2018,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
88,7,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,10,2018,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
88,11,2018,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
88,12,2018,10,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
89,1,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,5,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,7,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,8,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,9,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,10,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,11,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,12,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,2018,28,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2
90,3,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,4,2018,28,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2
90,5,2018,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90,6,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,7,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,8,2018,28,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90,9,2018,28,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90,10,2018,28,5,0,0,0,0,1,0,0,0,0,0,1,0,0,2
90,11,2018,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90,12,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,7,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,10,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,11,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,12,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,2018,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
92,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,7,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,10,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,11,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,12,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,2018,28,5,0,0,0,0,0,0,0,0,1,0,2,1,0,4
93,2,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3,2018,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,4,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5,2018,28,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2
93,6,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,7,2018,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,8,2018,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,9,2018,28,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
93,10,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,11,2018,28,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2
93,12,2018,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
94,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,7,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,10,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,11,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,12,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,10,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,11,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,12,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,7,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,10,2018,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2
96,11,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,12,2018,10,5,0,0,0,0,0,0,0,0,1,0,2,0,0,3
97,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7,2018,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
97,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,10,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,11,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,12,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,2018,10,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
98,2,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,5,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,6,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,8,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,9,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,10,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,11,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,12,2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2,2018,37,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
99,3,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,5,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,6,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,8,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,9,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,10,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,11,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,12,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,5,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,8,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,10,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,11,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,12,2018,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,5,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,6,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,8,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,9,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,10,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,11,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,12,2018,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,2018,30,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
104,2,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,5,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,7,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,9,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,10,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,11,2018,30,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
104,12,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,2018,26,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
105,2,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,5,2018,26,7,0,0,3,0,0,0,0,0,0,0,0,0,0,3
105,6,2018,26,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2
105,7,2018,26,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
105,8,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,9,2018,26,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
105,10,2018,26,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2
105,11,2018,26,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
105,12,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,5,2018,26,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
106,6,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,9,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,10,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,11,2018,26,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
106,12,2018,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,6,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,7,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,9,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,10,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,11,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,12,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,4,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,6,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,7,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,8,2018,38,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108,9,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,10,2018,38,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
108,11,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,12,2018,38,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109,1,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,2018,38,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
109,4,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,6,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,8,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,9,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,10,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,11,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,12,2018,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2,2018,30,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2
110,3,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,4,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,5,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2018,30,7,0,0,1,0,0,0,0,0,0,0,1,0,0,2
110,7,2018,30,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110,8,2018,30,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110,9,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,10,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,11,2018,30,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110,12,2018,30,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
111,1,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,5,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,6,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,7,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,11,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,5,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,6,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,9,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,10,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,11,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,12,2018,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,2018,25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
118,2,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3,2018,25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
118,4,2018,25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
118,5,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,6,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,7,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,8,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,9,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,10,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,11,2018,25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
118,12,2018,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
119,2,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,4,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,5,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
119,6,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,7,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
119,8,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
119,9,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,10,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
119,11,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,12,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
120,3,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,4,2018,35,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,5,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
120,6,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,7,2018,35,4,0,0,0,0,0,0,0,0,1,0,1,0,0,2
120,8,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,9,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,10,2018,35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
120,11,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,12,2018,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,2018,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
121,2,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,5,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,6,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,7,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,8,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,9,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,10,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,11,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,12,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2,2018,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122,3,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,4,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,5,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7,2018,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122,8,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,9,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,10,2018,32,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
122,11,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,12,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,2018,32,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2
123,2,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,2018,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
123,4,2018,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,5,2018,32,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2
123,6,2018,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
